title,job_id,company,location,date,link,description
Operations Data Analyst,7cca293bb969e338,Payoneer,"Petah Tikva, Center District",2024-08-19,https://il.indeed.com/viewjob?jk=7cca293bb969e338,"A universe of opportunities. Open to you.
Payoneer's mission is to empower anyone, anywhere to participate and succeed in the global economy. If our mission connects with your values, if you revel in solving complex challenges, and if you want to continuously advance your career, come realize your potential at Payoneer!
Life at Payoneer is a global community, where you'll work with colleagues all over the world, in a hybrid or remote work frame. As an equal opportunity employer, the only things that matter to us are your skills, your drive and your desire to have a positive impact on others.
About the Team:
In this role, you will play a pivotal role in driving operational excellence by leveraging data analysis to optimize processes, identify trends, and support informed decision-making. You will be responsible for three core areas:
Operational Data Analysis: You will deep dive into operational data related to transactional data, vendor performance, and incident management. This includes cleaning, transforming, and analyzing data to identify areas for improvement, bottlenecks, and potential risks.
KPIs & Performance: Setting, Monitoring & Governance: You will partner with stakeholders to define and establish key performance indicators (KPIs) that accurately measure operational effectiveness. You will be responsible for monitoring these KPIs, ensuring data quality, and reporting on progress towards goals.
Budget Planning & Monitoring: You will collaborate with the FP&A team and the department leads to support the budgeting process. You will monitor budget performance throughout the year and provide ongoing analysis.
What you'll be spending your time on:
Gather, clean, and analyze operational data (transactional data, vendor performance, incident management)
Develop and maintain reports and dashboards using Power BI
Perform ad-hoc data analysis to support decision-making and problem-solving across the operational department
Partner with stakeholders to define and establish KPIs for operational effectiveness
Monitor KPIs, track progress towards goals, and identify any deviations or areas requiring improvement
Participate in the budgeting process, conduct financial analysis, and create forecasts
Collaborate with cross-functional teams to ensure data quality and governance
Generate insights and recommendations based on data analysis to optimize processes and improve operational efficiency
Is this you?
The Payoneers are:
Accountable | Adaptable | Collaborative | Communicative | Fast Learners | Independent | Motivated | Problem Solvers | Resilient | Technically Proficient | Passionate about Customers
Have you done this kind of stuff?
Bachelor's degree in a relevant field (Business Administration, Finance, Economics, or similar)
Minimum of 3 years' experience in a similar data analyst role
Proficiency in PowerBI (intermediate level); Looker - advantage
Proficiency in Microsoft Excel (high level)
Proficiency in SQL queries (high level); Big Query – an advantage
Proven experience working in a high-tech environment (mandatory) with Fintech experience a strong advantage
Strong analytical and problem-solving skills
Excellent attention to detail and a commitment to accuracy
Proactive and self-motivated with a strong work ethic
Strong communication and interpersonal skills
Who we are:
Payoneer (NASDAQ: PAYO) is the world's go-to partner for digital commerce, everywhere. From borderless payments to boundless growth, Payoneer promises any business, in any market, the technology, connections and confidence to participate and flourish in the new global economy. Powering growth for customers ranging from aspiring entrepreneurs in emerging markets to the world's leading brands, Payoneer offers a universe of opportunities, open to you.

#LI-Hybrid"
Financial Analyst,2950eaf5a54e9b2c,Ceragon,"Rosh Ha'Ain, Center District",2024-08-19,https://il.indeed.com/viewjob?jk=2950eaf5a54e9b2c,"Ceragon Networks Ltd. (NASDAQ: CRNT) is the global innovator and leading solutions provider of 5G wireless transport. We help operators and other service providers worldwide increase operational efficiency and enhance end customers’ quality of experience with innovative wireless backhaul and fronthaul solutions.
Ceragon’s unique multicore technology and disaggregated approach to wireless transport provides highly reliable, fast to deploy, high-capacity wireless transport for 5G and 4G networks with minimal use of spectrum, power, real estate, and labor resources. We deliver a complete portfolio of turnkey end-to-end AI-based managed and professional services that ensure efficient network rollout and optimization to achieve the highest value for our customers. Our solutions are deployed by more than 400 service providers, as well as more than 800 private networks, in more than 140 countries.
We looking for a Corporate treasurer to manage the treasury operation of a public global company.
In this role you will:
Manage the continued development of budgeting, financial forecasting, operating plan, and modelling tools.
Generate and reviewing monthly and quarterly financial reporting.
Analyzing financial data related to different regions & sales activities, preparing financial presentations, and presenting to the relevant managers.
Perform Ad-Hoc analysis as required to support the business.
Assist in ensuring adequate internal controls are performed.
Develop and analyze KPIs and business trends.
Works closely with accounting to ensure continuity and understanding in journal entry accruals adjustments
Become a true partner for senior management supporting them with business insights, high-quality deliverables & recommendations

Requirements:
Bachelor’s degree in Economics- Must
Up to of 5 years of similar experience, preferred global and a public company – advantage
“Hands on” personality, high attention to details capability
Complete substantial work volume under pressure
Innovation and “open minded”- improve existing analyzes and creating new analysis to support the business growth
Proactive, service oriented with a “can-do” attitude in meeting short and critical deadlines
Good inter-personal communication and relationship. Team player.
Advanced Excel modeling skills - Must
Working experience BI tools (Tableau, power BI, Qlik)- advantage
Excellent English – Must"
Senior Principal Cloud FinOps Analyst,9fe572649ed87267,Palo Alto Networks,"Tel Aviv-Yafo, Tel Aviv District",2024-08-19,https://il.indeed.com/viewjob?jk=9fe572649ed87267,"Company Description

Our Mission
At Palo Alto Networks® everything starts and ends with our mission:
Being the cybersecurity partner of choice, protecting our digital way of life.
Our vision is a world where each day is safer and more secure than the one before. We are a company built on the foundation of challenging and disrupting the way things are done, and we’re looking for innovators who are as committed to shaping the future of cybersecurity as we are.
Our Approach to Work
We lead with personalization and choice in all of our people programs. We have disrupted the traditional view that all employees have the same needs and wants. We offer our employees the opportunity to choose what works best for them as often as possible - from your wellbeing support to your growth and development, and beyond!

Job Description

Your Career
Palo Alto Networks is looking for a Senior Principal Cloud FinOps Analyst to join its Israeli site as Cloud Infrastructure FinOps. We’re looking for a person with strong analytical skills, an innate attention to detail, an effective communicator, and is passionate to drive change in a dynamic and fast-paced environment.
You must be equally adept at crafting and delivering clear and compelling analyses and recommendations to executives on cost growth projections and optimizations, as much as being hands on and developing the tools and capabilities to do rapid analysis of cost drivers.
Your Impact
Partner with the engineering and technical teams to analyze cloud hosting costs and drive initiatives that would lead to cost optimizations
Taking part in strategic and financial planning processes (e.g., Monthly Business Reviews, Forecasts, Annual Budget, and Long Range Plan)
Developing dashboards that will enable viewing and analyzing costs and unit economics
Develop and monitor critical success metrics, and communicate actionable insights
Quantify the cloud hosting costs per product and assess the impact of new product launches
Developing tools and capabilities to track and analyze detailed cloud hosting costs and gross margin trends by customer to identify and recommend areas of opportunity to improve margins
Work with the Engineering team to improve product architecture in a way that will help identify the drivers of the various costs components
Preparing presentations on projections and plans for review with senior leadership.

Qualifications

Your Experience
+7 years of relevant experience showing career progression - Experience overseeing large cloud infrastructure budgets for technology companies.
Analytical problem-solver with the ability to gather, analyze and synthesize large amounts of data in order to drive effective and efficient executive decision-making. Experience in SQL a must - Experience in Tableau preferred
Extensive experience building integrated models from scratch with an ability to build enterprise level infrastructure plans, both near-term operational and forward conceptual
Demonstrated ability to work cross-functionally in a matrixed organizational structure
Go-getter mindset with desire and demonstrated ability to maintain high-performance under tight timelines with a “roll-up sleeves mindset”
Exceptional presentation/leadership skills, concise and fluent in communication

Additional Information

The Team
Our engineering team is at the core of our products and connected directly to the mission of preventing cyber attacks. We are constantly innovating — challenging the way we, and the industry, think about cybersecurity. Our engineers don’t shy away from building products to solve problems no one has pursued before. We define the industry instead of waiting for directions. We need individuals who feel comfortable in ambiguity, excited by the prospect of a challenge, and empowered by the unknown risks facing our everyday lives that are only enabled by a secure digital environment.
Our Commitment
We’re trailblazers that dream big, take risks, and challenge cybersecurity’s status quo. It’s simple: we can’t accomplish our mission without diverse teams innovating, together.
We are committed to providing reasonable accommodations for all qualified individuals with a disability. If you require assistance or accommodation due to a disability or special need, please contact us at accommodations@paloaltonetworks.com.
Palo Alto Networks is an equal opportunity employer. We celebrate diversity in our workplace, and all qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or other legally protected characteristics.
All your information will be kept confidential according to EEO guidelines.
#LI-NS14
Is role eligible for Immigration Sponsorship?: No. Please note that we will not sponsor applicants for work visas for this position.
We’re problem solvers that take risks and challenge cybersecurity’s status quo. It’s simple: we can’t accomplish our mission without diverse teams innovating, together.
We are committed to providing reasonable accommodations for all qualified individuals with a disability. If you require assistance or accommodation due to a disability or special need, please contact us at accommodations@paloaltonetworks.com.
Palo Alto Networks is an equal opportunity employer. We celebrate diversity in our workplace, and all qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or other legally protected characteristics.
All your information will be kept confidential according to EEO guidelines."
Medical Data Analyst,57a5c41a7f066267,Nym Health,"Tel Aviv-Yafo, Tel Aviv District",2024-08-18,https://il.indeed.com/viewjob?jk=57a5c41a7f066267,"At Nym, we’re passionate about simplifying healthcare by automating the accurate interpretation of clinical language.
Our interdisciplinary team has developed an innovative technology that can understand clinical language and provides an entirely new way of analyzing and decoding medical records into clear, concise, and actionable information. This ultimately ensures clinical and administrative teams can spend more time focused on patient care.
At Nym, the future is bright. Our engine currently processes over five million charts annually in more than 150 emergency department and urgent care settings across the US. We are backed by top-tier VCs and growing rapidly, with offices in NYC and Tel Aviv.
Join us!

Role and Responsibilities:
Nym is looking for a Medical Data Analyst to join our growing Implementation group, reporting to our Squad Lead. The ideal candidate will be responsible for ensuring the successful implementation of new clients and analyzing both historical and real-time client data.
As a Medical Data Analyst, you will:
Analyze and understand clients’ business objectives and needs while customizing Nym’s Clinical language understanding engine accordingly.
Support Nym’s clients throughout the technical integration process, including identifying bugs and recommending fixes and improvements, providing solutions for alerts and incoming escalated tickets from our customers.
Work with our multidisciplinary customer success and R&D teams (software engineers, linguists, medical doctors, product team, data analysts, and medical coders).

Requirements:
Familiarity with medical charts and medical terminology based on rounds in hospitals or clinics.
SQL must, and Pandas' skills are an advantage.
Fluent in English – both written and spoken.
Advantage - handled project management to some degree"
Business Analyst/BI Developer,eaf166c55f9bac63,my team,"Herzliya, Tel Aviv District",2024-08-18,https://il.indeed.com/viewjob?jk=eaf166c55f9bac63,"RESPONSIBILITIES:
Develop dashboards, customized reports, and scorecards based on business requirements.
Build compelling story, new product features and actionable insights using Data.
Manage ad hoc analytic requests in an accurate and efficient manner.
Responsible for reviewing and optimization of SQL queries and investigating database performance issues.

Requirements
REQUIRED SKILLS:
Extensive experience with SQL databases and data architecture.
Extensive experience in multidimensional data modelling; star schemas, snowflakes, handling - slow-changing- dimensions/attributes.
Understanding of disciplined approach towards Data Visualization and Reporting.
Experience with at least one major BI/Reporting Application.
Ability to lead cross-functional team communication and develop cross-functional partnerships.
Familiarity with our Data Technology Stack (SQL Server, Amazon Redshift, Snowflake, Tableau and other)
Ability to quickly grasp existing systems, goals, and tech. options for given situations.

ADDITIONAL SKILLS:
A lot of passion for problem solving.
Should possess good communication capabilities. Should be a very good team player with a go getter attitude, results driven, adaptable, inspirational, organized and quality focused.
Understanding of best standards, guidelines etc.
Ability to handle complex problems from design to execution and deliver in time bound manner under constraints.
WORK EXPERIENCE:
2+years"
Business Intelligence Developer - Temporary Position,d5e00d5556a0dc43,SciPlay,"Ramat Gan, Tel Aviv District",2024-08-20,https://il.indeed.com/viewjob?jk=d5e00d5556a0dc43,"SciPlay, is a global leader focused in providing an ever-expanding portfolio of robust iGaming and Social Casino solutions to the global gaming industry. To put it simply - we make Mobile and Facebook games that are fun to play, fun to make, and we're growing like crazy! SciPlay's reach is made possible by the expertise of our rock star teams and game makers. Want to be part of a fast-paced company that lands in the Top 1% of Social Casino games? See more details below!
Position Summary
We're looking for a BI Developer to join our global team and work on our massive data processing pipeline, and help us deliver insights.
If you have a passion for data, you embrace an agile, success-driven culture, are an excellent communicator, we would love to talk soon.
Key Responsibility:
Pull data from various data sources and integrate into the ETL process
Optimize workloads to reduce cost and improve performance
Develop monitoring over BI infrastructure
Translate business requirements to technical specifications
Work closely with Product analysts, Marketing, Data Scientists and Finance to deliver insights
Design and own our DWH
Work with a variety of databases (Redshift, Snowflake, Databricks, MySQL)
Monitor the integrity and validity of the data
Design and develop data visualizations (Tableau)
Maintain our Platforms (Snowflake, Tableau etc.)
Requirements:
2+ years of experience in a BI Development role.
Experience with ETL processes.
Experience in DWH Design.
Proficient in SQL.
Good communication skills in English
Snowflake/Redshift - Advantage
Tableau - Advantage
Experience with Tableau Server Management – Advantage
Experience with workflow managers such as Airflow – Advantage
Experience with Databricks – Advantage
Experience with 24/7 production systems and real-time analytics - Advantage
Experience with Python - Advantage
Qualifications"
Business Intelligence (BI) Developer,fd5601205b150ccd,InspHire,"Tel Aviv-Yafo, Tel Aviv District",2024-08-17,https://il.indeed.com/viewjob?jk=fd5601205b150ccd,"An innovative and growing passionate international gaming studio is looking for a business intelligence (BI) developer who will be working on designing various analytical reports on company data and delivering them to top management and other interested parties.


As a BI developer, you will be working with business users, collecting their requests, and then updating the set of existing BI reports to accommodate business needs. BI developers will be expected to establish company standards and common reporting terminology, and to help align existing and future reporting requests to such standards. You will also be interacting with data warehouse architects whenever data schemas need redesigning to accommodate new reporting requirements.
Responsibilities
Collect and maintain the set of business reporting requirements.
Implement BI reports based on the above requirements.
Analyze existing reports and optimize them for standardization across the company.
Set up and maintain BI tools, infrastructure, and integration with company data sources.
Work with data warehouse architects and data collection application engineers. Propose data schema and data flow optimization for reporting performance and enhancement as needed.
Skills
Adept at the use of Looker
Understanding data modeling, data schemas
Understanding database operations and optimization
Understanding data and query optimization, query profiling, and query performance monitoring tools and techniques.
Creating and maintaining business requirements and other technical documentation."
Senior BI Developer and Analyst,6af34749b5d44085,Hewlett Packard,"Nes Ziona, Center District",2024-07-31,https://il.indeed.com/viewjob?jk=6af34749b5d44085,"We are looking for a highly motivated and experienced Business Intelligence Analyst & Developer to join our BI team, work with internal customers to understand and articulate business processes, map them to business intelligence requirements, and implement them into indicators, reports, and dashboards.
As a member of the BI Development and Analysis team, you will design, build, and maintain reports and dashboards to monitor company, product, and business performance and KPI's.
The BI developers work with other team members from across the world to develop BI solutions and provide support to the BI systems and ongoing advanced analysis needs.
This includes understanding the data and where to get it, extracting the data, processing it, optimizations, and turning data into insights and graphical representation in the BI platform (Tableau).
If you embrace data analytics and have the passion to transfer data into information, information into insight, and insight into smarter business decisions, your place is with us!
Role main Responsibilities:
Leading BI Projects starting from requirement analysis, design, and creating ETL processes, Tableau data sources, dashboards, and reports.
Performing in-depth analysis of the HP Indigo press performance
Lead iMPACT changes and deployment of new requests and fixes.
Build and define new press performance KPIs.
Develop and maintain BI platforms (Tableau)
Requirements:
B.Sc. / Master. in Industry & Management, Mathematics, Statistics, or equivalent
At least 4 years experience working as a Data Analyst
High analytical skills and ability to work with advanced analysis BI tools - MUST
SQL \ Postgres Experience - MUST
Excellent communication skills with fluent English (written and oral) - MUST
+2 years of experience in Tableau - An advantage
Python experience – mid-level proficiency
A team player with strong analytical thinking, excellent interpersonal communication skills, and a “Can do” approach.
Self-motivated, dedicated, and creative with abilities to take ""out of the box"" initiatives.
Ability to work independently, under pressure, and meet deadlines.
#LI-POST"
Senior Product Analyst,ec51de1c1edb5aa5,Digital Turbine,"Petah Tikva, Center District",2024-07-21,https://il.indeed.com/viewjob?jk=ec51de1c1edb5aa5,"At Digital Turbine, we make mobile advertising experiences more meaningful and rewarding for users, app publishers, and advertisers — intelligently connecting people in more ways, across more devices. We provide app publishers and advertisers with powerful ads and experiences that captivate consumers, fuel performance, and help telecoms and OEMs supercharge awareness, acquisition, and monetization. In a rapidly evolving industry, we are constantly innovating and creating better paths of discovery to connect consumers, publishers, and advertisers across the mobile ecosystem.
About the Role:
Monitor Product and continuously seek opportunities to improve processes and innovate in the DT ecosystem.
Conduct data analysis to extract insights and trends related to programmatic, brand, and performance advertising
Develop and implement strategies to optimize advertising efforts across products and flows
Collaborate with Data Science, Product, Tech, and Business groups to understand objectives and measure achievement.
Collect, process, and analyze product data to understand user behavior, feature usage, and customer segments
Prepare detailed reports on product performance, identifying trends and patterns that could affect product strategy
Transform and structuring data to make it suitable for analysis and modeling
Develop predictive models and forecasting to anticipate future trends and outcomes based on historical data, Product and Business initiatives
Develop data-driven narratives to tell stories that drive actionable recommendations for performance improvements.
Design and analyze A.B tests to evaluate potential product changes and their impact on user experience and business outcomes
Interpret test results and make evidence-based recommendations for product optimization
About You:
4+ years of experience in Advertising, including Data Analysis and Industry Analysis Proficiency in SQL, Python, and R for data manipulation and analysis
Bachelor's degree in a related field (e.g., Economics, Data Science, Statistics).
Experience with data visualization tools (e.g., Tableau, Power BI)
Strong analytical and problem-solving skills
Familiarity with data warehousing and ETL processes
Previous experience in storytelling through data
Familiarity with Databricks Notebooks
Certifications in relevant data analysis or business intelligence tools
Knowledge of machine learning and predictive analytics
Curious mindset and a passion for turning data into actionable insights
Excellent communication and presentation skills
Ability to work both independently and collaboratively in a team
Experience with Programmatic, Brand or Performance Advertising analytics - advantage
About Digital Turbine:
Digital Turbine (NASDAQ: APPS) powers superior mobile consumer experiences and results for the world’s leading telcos, advertisers and publishers. Our end-to-end platform uniquely simplifies the ability to supercharge awareness, acquisition and monetization — connecting our partners to more consumers, in more ways, across more devices.

The company is headquartered in Austin, Texas, with global offices in New York, Los Angeles, San Francisco, London, Berlin, Singapore, Tel Aviv, and other cities serving top agency, app developer, and advertising markets. Listed on Deloitte Technology Fast 500 for six consecutive years since 2015 and winner of Austin Chamber of Commerce’s Company Culture in 2020.

Digital Turbine is an equal opportunity employer committed to building a diverse and inclusive team. We welcome people of different backgrounds, experiences, abilities, and perspectives. We embed diversity in our mindset, products, and teams to empower an inclusive, equitable, and culturally fluent environment. Building this culture within our teams makes us better collaborators and partners, driving better outcomes.

To view our Global Recruitment Privacy Notice, please click here."
Data Engineer,4b7b3afbb90801a6,BlueSnap,"Herzliya, Tel Aviv District",2024-07-21,https://il.indeed.com/viewjob?jk=4b7b3afbb90801a6,"BlueSnap is an international FinTech company that builds an all-in-one payments orchestration platform that provides our clients extensive capabilities, technologies, and services, all with only one integration.
We are looking for a Data Engineer to join our global team.
This hybrid role is based in Herzliya.
Please submit your CV in English.
What will you do:
Develop and maintain BlueSnap's Business Intelligence and Safeguarding solutions.
Implement and optimize ETL processes to ensure efficient data integration from various sources.
Explore ways to enhance data quality, reliability, and performance.
Monitor and troubleshoot data issues, ensuring data accuracy.
Analyze and organize raw and structured data from different sources.
Build algorithms and prototypes.
Develop analytical tools and programs to automate data processing.
Collaborate with BI Engineers and Finance team members on several projects.
Write and maintain technical documentation on JIRA, ensuring clear and comprehensive records of all development activities.
Work with teams across the globe to build efficient and scalable solutions.
Be available for on-call responsibilities as needed to address urgent issues and ensure system availability.

Requirements:
4+ years of professional experience as a Data Engineer or BI Developer.
Degree in Information Systems or any Business Intelligence related discipline.
Technical expertise in data models, data mining, and segmentation techniques.
Advanced SQL skills for complex queries and database management.
Hands-on experience with data integration tools like Oracle Data Integrator, Airflow, etc.
Proficiency in Groovy for data manipulation, analysis, and efficient ETL coding.
Experience in Cloud DevOps, including storage management, bucket configuration, and overall cloud monitoring.
Strong team player skills
Good oral and written communication skills in English, including ability to communicate complex ideas in a simple way
Advantage:
Experience in Oracle's BI and EPM product suites.
Experience with Oracle Account Reconciliation (ARCS).
Database maintenance skills."
Business Intelligence (BI) - Developer,d501d0a4da654238,Galor Systems & Software Development,"Tel Aviv-Yafo, Tel Aviv District",2024-07-21,https://il.indeed.com/viewjob?jk=d501d0a4da654238,"About The Position
We’ve come a long way since we first opened our doors, but our mission has always stayed the same: to provide world class solutions for the travel industry. Travel Booster is a constantly improving ERP solution that frees users from the complexities of creation so they can do more, faster.
We are looking for a ﻿Business Intelligence (BI) - Developer to join our team.
What will your job look like?
Be a part of a quality BI team in Travel Booster’s R&D department
Develop BI and reporting solutions for external and internal use
Develop our BI and reports modules end to end (backend & frontend):
Collecting requirements from customers
Modeling the DWH
Writing ETL process including complex SQL queries and procedures
Develop reports and dashboards on PowerBI and Yellowfin
Manage and monitor the DWH servers and process
Develop and enhance our solution within our cloud offerings
Help advance our machine learning abilities
Work closely with engineers, product management, QA, and the Customer Department to develop business intelligence dashboards and operational
reports that meet functional and non-functional requirements on a tight schedule
Work closely with the customers for Tier 3 support
Possess a thorough understanding of the business logic of Travel Booster’s products
Requirements
All you need is...
You will be encouraged to actively look for innovation, continuous improvement, and efficiency in all assigned tasks.
1-2 years of experience in building complex BI solution
Excellent knowledge of relational databases and SQL – Mandatory
Experience with PowerBI
Experience with Talend, QlikView, Yellowfin – big advantage
Experience with AWS, DMS, Redshift – big advantage
Excellent knowledge of at least one of the following programming languages/frameworks: python, javascript (node.js), java
Familiar with the machine learning echo system
Ability to deliver results in a fast-paced and dynamic environment
Strong analytical and problem-solving skills
Excellent interpersonal skills, proactive, fast learner (Autodidact), able to work independently and team player
Travel Booster is an equal opportunity employer. We welcome applicants from all backgrounds and are committed to fostering a diverse and inclusive workforce"
BI Developer,07f90c82531298bd,Nova Ltd.,"Rehovot, Center District",2024-07-21,https://il.indeed.com/viewjob?jk=07f90c82531298bd,"What we are looking for
The ERP Team at Nova is looking for an Oracle Fusion Application BI Developer to be part of the new ERP project.
The ERP team is responsible for leading all Oracle and additional information systems implementation projects in Nova.

Requirements:
BSc/BA in Computer Science, Engineering or relevant field.
3+ years of experience as a BI Developer or Data Scientist.
Prior experience in the industry is highly preferred
Familiarity with BI technologies (e.g Oracle BI, Qlik Sense).
Experience within Oracle cloud integration / OTBI / BI publisher/Oracle analytics - high advantage.
Knowledge of SQL/Rest API queries and other sources of data connections.
basic experience within PaaS/ SaaS integration technologies.
Basic knowledge in Priority system – an advantage.
That special something you bring in
Strong communicator with both business users and technical project staff.
Excellent troubleshooting skills
Ability to work independently and in a team
Analytical mind with a problem-solving aptitude.

Get to know us better
Nova (NASDAQ: NVMI) is a global company and a leading provider of innovative metrology solutions for process control in semiconductor manufacturing.
With a team of ~1200 people in three R&D centers and 27 field offices, we bring insights into the world’s most advanced industry. We leverage multiple technology fields such as physics, optics, chemistry, and algorithms to develop hardware and software solutions that measure almost every advanced computer chip built in the world.
Nova dives deep into dimensions and layers at the atomic level to extract unique insights and provide our customers with crucial decision-making data, handling critical challenges by providing unique, differentiated solutions.
Our outstanding people-focused and innovative culture means every person at Nova has the power to make an impact and significantly redefine what people can achieve through technology.
Join us if you are
A dreamer and brilliant high aimer who sees the impossible as the starting point and loves working in a multidisciplinary global team to create innovative breakthroughs.

If you need assistance due to a disability, you may contact us at talent@novami.com

Role Responsibilities:

What you will be doing
Design, develop, and maintain Business Intelligence solutions
Crafting and executing queries upon request for data
Present information through reports and visualization
Design, build and deploy BI solutions (e.g. reporting tools)
Maintain and support data analytics platforms
Evaluate and improve existing BI systems
Act as the development' focal point."
BI Team Leader,99505bc675693657,Varonis,"Herzliya, Tel Aviv District",2024-07-21,https://il.indeed.com/viewjob?jk=99505bc675693657,"Summary
Data has never been more valuable and vulnerable. As cybercriminals become more sophisticated and regulations become stricter, organizations struggle to answer one key question: “Is my data safe?”
At Varonis, we see the world of cybersecurity differently. Instead of chasing threats, we believe that the most practical approach is to protect data from the inside out. We’ve building the industry’s first fully autonomous data security platform to help our customers dramatically reduce risk with minimal human effort.
At Varonis, we move fast. We’re an ultra-collaborative company with brilliant people who care deeply about the details. Together, we’re solving interesting and complex puzzles to keep the world’s data safe.
We are seeking a highly motivated and experienced end-to-end Business Intelligence developer, for the design and development of Enterprise BI solutions, including Data Processing, Data modeling and Reporting, mostly with Microsoft tools.
In this role, you have the opportunity to
Collaborate with leaders and stakeholders across Varonis in order to develop and deliver end-to-end analytics solutions to enable business insights and decisions. You will be the subject matter expert in creating interactive visualizations and automated reporting to support shared business goals. You will be a part of a high-functioning and collaborative Business Intelligence & Analytics team.

You are responsible for
Manage the Data Engineers in order to deliver effective Business Intelligence Analytics & Reporting
Translate business requirements into technical specifications
Take ownership of the data warehouse and data integrity loaded into it
Monitor the development and maintenance of the ETL processes
Design data warehouse, including staging, fact, dimensions, and data models and reports in the semantic layer
Manage the quality of code within the BI team
Set team objectives and monitor progress towards achieving them
Coach and mentor the Data Engineers
Manage own professional and self-development
Provide technical assistance as necessary to end-users as well as development staff
Job Requirements
3+ years of management experience
Experience with BI tools – with Microsoft tools.
Knowledge of relational databases, ETL, data warehouses, and analytics
Knowledge of business intelligence tools, concepts and architecture
Knowledge of BI Stack, PowerBI / Fabric
SQL
Experience with source control systems (TFS, Git, or other)
Python - advantage
DAX – strong advantage
Self-motivated and self-directed
Able to multitask, prioritize, and manage time efficiently
Goal-oriented, organized team player
Excellent interpersonal relationship skills
English verbal and written communication skills

We invite you to check out our Instagram Page to gain further insight into the Varonis culture!
@VaronisLife
Varonis is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, national origin, disability, veteran status, and other legally protected characteristics.
#LI-Hybrid"
Platform Product Manager,1f83981b964ca619,Nimble,"Tel Aviv-Yafo, Tel Aviv District",2024-07-21,https://il.indeed.com/viewjob?jk=1f83981b964ca619,"Come and shape the modern era of data and AI!!

Nimble is the first business external data platform, making data decision-making easier than ever, with our award-winning AI-powered data structuring technology Nimble connects business users with the public web knowledge.
We empower businesses with mission-critical real-time external data to unlock advanced competitors’ intelligence, price comparison, and companies’ data for sales and marketing. We translate data into immediate business value.
With Nimble, data teams build advanced AI applications that connect enterprise-ready real-time web data to their custom GPTs. Modern BI teams use Nimble to build business dashboards and unlock new opportunities with market visibility. Data is the king.

We will disrupt the traditional market intelligence space. The reward is great - we can disrupt the legacy data industry worth $ 100B and build a data connected world.
We are looking for a Product Manager to drive the development of our echo system platform and our proxy product. In your role, you will be responsible for defining, prioritizing, and driving the development of innovative solutions that enhance our proxy services and internal ecosystem platform.

Requirements:

Proven experience as a product manager or in a related role, especially in designing and implementing business workflows.
Experience in working with BI, Salesforce and support tools.
Experience in UX, workflows and decision supporting systems.
Strong analytical and problem-solving skills.
Excellent communication and collaboration skills.
Adaptability and flexibility in a dynamic work environment and changing needs.
Fluent in English.

Responsibilities:
Lead our proxy product strategy and vision, develop and articulate a clear vision and strategy aligning with the company’s overall strategic objectives.
Engage with our customers to gather feedback and understand their needs, pain points, and usage patterns. Translate customer insights into actionable product improvements and new feature development.
Lead our ecosystem platform, including billing and integration with other systems. Work closely with the Finance and rev ops teams.
Engage with internal customers to gather feedback and understand their needs, pain points, and usage patterns to create a better workflow.
Manage internal supply and demand operations to align the business value and the IP acquisition strategy. Collaboration with marketing, BI, and engineering.
Manage dev-tool product line with >$3M book of business. Boost the developer experience and user retention. Work closely with the CS teams.
Leading new self-serve and PLG motion of your product line. Collab with other PMs, marketing and engineering teams.
Create and maintain a product roadmap: Define and manage the product roadmap for both areas, setting priorities based on strategic objectives, market opportunities, and customer feedback. Ensure timely delivery of features and enhancements.
Plan and coordinate product releases, considering dependencies with other products and potential impacts on stakeholders.
Work & communicate closely with all the stakeholders: R&D, Customer success, sales & marketing.
Define key performance indicators (KPIs) for the product. Monitor, analyze, and report on product performance, making data-driven decisions to drive product growth and customer satisfaction."
